seed,sensor_id,duty_all,duty_event,duty_non_event,event_minus_non_event
1214,surface_temp_ir,0.9605034722222222,0.952116585704372,0.9745075318655851,-0.022390946161213177
1215,fc4_flux,0.7456597222222222,0.46751863684771033,0.936996336996337,-0.46947770014862666
1215,laser_disdrometer,0.04079861111111111,0.07880724174653887,0.014652014652014652,0.06415522709452422
1215,met_station_core,0.5234375,0.0,0.8835164835164835,-0.8835164835164835
1215,radiometer_basic,0.7486979166666666,0.46751863684771033,0.9421245421245421,-0.4746059052768318
1215,shielded_thermo_hygro,0.4717881944444444,0.9840255591054313,0.11941391941391942,0.8646116396915119
1215,surface_temp_ir,0.21354166666666666,0.4536741214057508,0.04835164835164835,0.40532247305410246
1216,fc4_flux,0.3198784722222222,0.5278716216216216,0.1,0.4278716216216216
1216,laser_disdrometer,0.005208333333333333,0.0,0.010714285714285714,-0.010714285714285714
1216,met_station_core,0.3932291666666667,0.0,0.8089285714285714,-0.8089285714285714
1216,radiometer_basic,0.7339409722222222,0.5329391891891891,0.9464285714285714,-0.41348938223938225
1216,shielded_thermo_hygro,0.6067708333333334,1.0,0.19107142857142856,0.8089285714285714
1216,surface_temp_ir,0.6749131944444444,0.4721283783783784,0.8892857142857142,-0.41715733590733584
1217,fc4_flux,0.7486979166666666,0.9890034364261169,0.336866902237927,0.65213653418819
1217,laser_disdrometer,0.009548611111111112,0.010996563573883162,0.007067137809187279,0.003929425764695883
1217,met_station_core,0.2417534722222222,0.0,0.6560659599528857,-0.6560659599528857
1217,radiometer_basic,0.5998263888888888,0.4666666666666667,0.8280329799764429,-0.3613663133097762
1217,shielded_thermo_hygro,0.390625,0.5223367697594502,0.16489988221436985,0.35743688754508035
1217,surface_temp_ir,1.0,1.0,1.0,0.0
1218,fc4_flux,0.4283854166666667,0.49819927971188477,0.24608150470219436,0.2521177750096904
1218,laser_disdrometer,0.029513888888888888,0.02701080432172869,0.03605015673981191,-0.009039352418083221
1218,met_station_core,0.1605902777777778,0.003601440576230492,0.5705329153605015,-0.5669314747842711
1218,radiometer_basic,0.1579861111111111,0.0,0.5705329153605015,-0.5705329153605015
1218,shielded_thermo_hygro,0.8294270833333334,0.9891956782713085,0.4122257053291536,0.5769699729421549
